id,conversation_id,replies_count,retweets_count,likes_count,date,retweets_reply_ratio
1192934479414923300,1192658745085628400,1,33,85,2019-11-08,33
1192845230195822600,1192658745085628400,2,40,101,2019-11-08,20
1192834779613405200,1192658745085628400,2,18,42,2019-11-08,9
1192833025601671200,1192487355854327800,3,99,136,2019-11-08,33
1192829462469103600,1192658745085628400,2,20,35,2019-11-08,10
1192824651937976300,1192658745085628400,1,15,45,2019-11-08,15
1192796322891468800,1192487355854327800,1,22,52,2019-11-08,22
1192783357651886e3,1192487355854327800,3,52,93,2019-11-08,17.333333333333332
1192773686610317300,1192487355854327800,7,108,179,2019-11-08,15.428571428571429
1192773399405314e3,1192658745085628400,2,16,41,2019-11-08,8
1192769363553726500,1192658745085628400,2,12,43,2019-11-08,6
1192765502814347300,1192658745085628400,1,31,91,2019-11-08,31
1192731787379781600,1192719404967948300,1,19,39,2019-11-08,19
1192731113300676600,1192719404967948300,6,35,82,2019-11-08,5.833333333333333
1192730703189958700,1192719404967948300,4,11,33,2019-11-08,2.75
1192730318773600300,1192719404967948300,3,30,55,2019-11-08,10
1192719404967948300,1192719404967948300,8,83,211,2019-11-08,10.375
1192658745085628400,1192658745085628400,5,207,447,2019-11-07,41.4
1192623656515653600,1192376161063592e3,0,18,29,2019-11-07,Inf
1192487355854327800,1192487355854327800,31,814,1320,2019-11-07,26.258064516129032
1192472414346731500,1191307113701822500,2,24,39,2019-11-07,12
1192451638029639700,1191307113701822500,1,52,97,2019-11-07,52
1192428402604748800,1192376161063592e3,4,38,70,2019-11-07,9.5
1192426650853621800,1192365033918992400,1,28,51,2019-11-07,28
1192412811558883300,1192365033918992400,2,49,66,2019-11-07,24.5
1192403738830524400,1191307113701822500,1,68,118,2019-11-07,68
1192398612808052700,1192365033918992400,3,54,71,2019-11-07,18
1.1923851530012959e+18,1192365033918992400,4,28,68,2019-11-07,7
1192376161063592e3,1192376161063592e3,9,104,248,2019-11-07,11.555555555555555
1192370181563138e3,1192365033918992400,3,47,87,2019-11-07,15.666666666666666
1192369921721811e3,1191307113701822500,2,57,106,2019-11-07,28.5
1192365033918992400,1192365033918992400,32,281,442,2019-11-07,8.78125
1192167417650274300,1191991263245095e3,1,13,35,2019-11-06,13
119214914867977e4,1191991263245095e3,3,31,79,2019-11-06,10.333333333333334
1192121894511751200,1191991263245095e3,4,30,50,2019-11-06,7.5
1192094000846704600,1191991263245095e3,3,30,49,2019-11-06,10
1192071297230147600,1191307113701822500,5,79,99,2019-11-06,15.8
1192068167973126100,1191991263245095e3,2,20,38,2019-11-06,10
1192051168052174800,1191991263245095e3,3,10,37,2019-11-06,3.3333333333333335
1192033411982082e3,1191307113701822500,3,62,119,2019-11-06,20.666666666666668
1192017539448086500,1191991263245095e3,2,31,66,2019-11-06,15.5
119200171897387e4,1191307113701822500,7,240,306,2019-11-06,34.285714285714285
1191991263245095e3,1191991263245095e3,4,168,288,2019-11-06,42
1191808456900132900,1191307113701822500,4,105,163,2019-11-05,26.25
1191780686975455200,1191307113701822500,2,37,79,2019-11-05,18.5
1191756899324235800,1191307113701822500,3,47,75,2019-11-05,15.666666666666666
1191693708984537e3,1191307113701822500,6,47,89,2019-11-05,7.833333333333333
1191681830157770800,1191307113701822500,4,50,95,2019-11-05,12.5
11913906007651e5,1191307113701822500,10,49,95,2019-11-04,4.9
1191387231098982400,1191314316185743400,1,67,110,2019-11-04,67
1191368855760846800,1191314316185743400,5,105,145,2019-11-04,21
1191360942887637e3,1191314316185743400,6,71,101,2019-11-04,11.833333333333334
1191346785144492e3,1191314316185743400,7,72,92,2019-11-04,10.285714285714286
1191333764032553e3,1191314316185743400,4,99,158,2019-11-04,24.75
1191331212842938400,1191307113701822500,3,62,142,2019-11-04,20.666666666666668
1191314316185743400,1191314316185743400,13,389,535,2019-11-04,29.923076923076923
1191307113701822500,1191307113701822500,71,592,927,2019-11-04,8.338028169014084
1190988655025934300,1190551405343457300,1,85,133,2019-11-03,85
1190683841561866200,1190551405343457300,15,228,272,2019-11-02,15.2
1190658205426299e3,1190551405343457300,6,118,202,2019-11-02,19.666666666666668
1190630773784797200,1190551405343457300,3,126,212,2019-11-02,42
1190603176627572700,1190551405343457300,8,205,280,2019-11-02,25.625
1190565834223169500,1190551405343457300,8,119,185,2019-11-02,14.875
1190551405343457300,1190551405343457300,38,534,848,2019-11-02,14.052631578947368
1190261208307445800,1190228252150915e3,3,19,31,2019-11-01,6.333333333333333
1190232203965415400,1190228252150915e3,4,38,74,2019-11-01,9.5
1190228252150915e3,1190228252150915e3,15,108,181,2019-11-01,7.2
1190000084177621e3,1189919458791428e3,0,53,73,2019-10-31,Inf
1189986475976351700,1189919458791428e3,1,35,53,2019-10-31,35
1189976982316036e3,1189919458791428e3,2,49,65,2019-10-31,24.5
1189951323799793700,1189830766093590500,1,14,20,2019-10-31,14
1189950025373245400,1189919458791428e3,3,58,108,2019-10-31,19.333333333333332
1189949349431787500,1189835918506676200,1,5,16,2019-10-31,5
1189947160235774e3,1189830766093590500,2,10,25,2019-10-31,5
1189944095885709300,1189830766093590500,1,11,32,2019-10-31,11
1189941179292536800,1189830766093590500,3,20,32,2019-10-31,6.666666666666667
1189938767047598e3,1189830766093590500,2,20,27,2019-10-31,10
1189930435280883700,1189830766093590500,2,24,40,2019-10-31,12
1189929647686983700,1189919458791428e3,6,43,53,2019-10-31,7.166666666666667
1189927482079756300,1189830766093590500,1,15,32,2019-10-31,15
118992263840947e4,1189919458791428e3,1,32,52,2019-10-31,32
1189919458791428e3,1189919458791428e3,18,237,419,2019-10-31,13.166666666666666
1189916159115747300,1189830766093590500,1,16,35,2019-10-31,16
1189911666831581200,1189835918506676200,1,15,33,2019-10-31,15
1189901788452982800,1189830766093590500,3,24,39,2019-10-31,8
1189901064742588400,1189835918506676200,1,9,28,2019-10-31,9
1189889855381266400,1189830766093590500,1,32,53,2019-10-31,32
1189882525411422200,1189830766093590500,4,69,91,2019-10-31,17.25
1189873296726220800,1189830766093590500,8,56,110,2019-10-31,7
1189861308784664600,1189833643625271300,6,98,160,2019-10-31,16.333333333333332
1189859711526547500,1189830766093590500,1,19,36,2019-10-31,19
1189852987193266200,1189833643625271300,2,18,36,2019-10-31,9
1189847615044751400,1189830766093590500,3,12,43,2019-10-31,4
1189845292834869200,1189833643625271300,1,11,32,2019-10-31,11
1189844658190467e3,1189830766093590500,1,20,41,2019-10-31,20
1189839380778803200,1189833643625271300,1,19,41,2019-10-31,19
1189835918506676200,1189835918506676200,1,29,59,2019-10-31,29
1189835110054535200,1189833643625271300,1,16,54,2019-10-31,16
1189833643625271300,1189833643625271300,5,76,193,2019-10-31,15.2
1189830766093590500,1189830766093590500,24,351,545,2019-10-31,14.625
1189587903703343e3,1189483035718291500,5,24,23,2019-10-30,4.8
1189524431812681700,1189483035718291500,6,59,72,2019-10-30,9.833333333333334
1189519419510268e3,1189483035718291500,2,52,58,2019-10-30,26
1189277567158837200,1189254400059039700,0,5,18,2019-10-29,Inf
1189273522566242300,1189254400059039700,1,12,26,2019-10-29,12
1189269385749450800,1189254400059039700,1,10,21,2019-10-29,10
1189266009724801e3,1189266009724801e3,1,15,54,2019-10-29,15
1189262985279217700,1189254400059039700,2,9,21,2019-10-29,4.5
1189258279240814600,1189254400059039700,3,14,33,2019-10-29,4.666666666666667
1189254400059039700,1189254400059039700,11,74,209,2019-10-29,6.7272727272727275
1189221612786258e3,1189221612786258e3,1,30,94,2019-10-29,30
1189183266663743500,1183724810091876400,1,12,37,2019-10-29,12
1189171188511264800,1189165974290866200,18,53,83,2019-10-29,2.9444444444444446
1189170751208874e3,1189165974290866200,3,34,68,2019-10-29,11.333333333333334
1189170437483352e3,1189165974290866200,1,20,39,2019-10-29,20
1189170169232408600,1189165974290866200,3,27,45,2019-10-29,9
1189169814885060600,1189165974290866200,3,15,31,2019-10-29,5
1189169179963863e3,1189165974290866200,1,16,21,2019-10-29,16
1189168901281779700,1189165974290866200,2,6,18,2019-10-29,3
1189167921832087600,1189165974290866200,1,28,34,2019-10-29,28
1189167592243716e3,1189165974290866200,4,72,92,2019-10-29,18
1189165974290866200,1189165974290866200,4,17,54,2019-10-29,4.25
1189146305634939e3,1185199715245346800,3,6,33,2019-10-29,2
1189145026942636e3,1183724810091876400,1,15,52,2019-10-29,15
1189137760550097e3,1189069661830287400,2,56,69,2019-10-29,28
1189135673867100200,1184122342831743e3,0,62,100,2019-10-29,Inf
1189126522122231800,1189069661830287400,3,108,145,2019-10-29,36
1189126413846302700,1183724810091876400,6,29,60,2019-10-29,4.833333333333333
1189116094516224e3,1183724810091876400,2,18,36,2019-10-29,9
1189110184792211500,1184122342831743e3,8,109,170,2019-10-29,13.625
1189103942900338700,1189069661830287400,10,354,423,2019-10-29,35.4
1189094065163427800,1184122342831743e3,5,149,201,2019-10-29,29.8
1189069661830287400,1189069661830287400,45,1699,1908,2019-10-29,37.75555555555555
1188885426796408800,1188781119644323800,10,91,197,2019-10-28,9.1
1188859924924829700,1188781119644323800,5,60,126,2019-10-28,12
1188824565738332200,1188781119644323800,2,18,47,2019-10-28,9
118880656149547e4,1188781119644323800,5,38,86,2019-10-28,7.6
1188781119644323800,1188781119644323800,29,396,703,2019-10-28,13.655172413793103
1188768472966283300,1183724810091876400,4,22,51,2019-10-28,5.5
1188750502458220500,1183724810091876400,3,14,60,2019-10-28,4.666666666666667
1188731916545155e3,1183724810091876400,2,11,37,2019-10-28,5.5
1188723752646955e3,1183724810091876400,4,22,63,2019-10-28,5.5
1187777885920252e3,1187744164496187400,1,34,75,2019-10-25,34
1187762243515097e3,1187732416695283700,3,15,45,2019-10-25,5
1187760469223919600,1187732416695283700,1,33,74,2019-10-25,33
1187759715192848400,1187732416695283700,1,26,39,2019-10-25,26
118775672492254e4,1187732416695283700,2,29,47,2019-10-25,14.5
1187754046549123e3,1187732416695283700,1,14,27,2019-10-25,14
1187751931361534e3,1187732416695283700,5,23,54,2019-10-25,4.6
1187749681230700500,1187744164496187400,5,57,102,2019-10-25,11.4
1187744164496187400,1187744164496187400,8,93,182,2019-10-25,11.625
1187733913554358300,1187732416695283700,4,37,74,2019-10-25,9.25
1187732416695283700,1187732416695283700,9,110,209,2019-10-25,12.222222222222221
1187433604986687500,1187393667490697200,1,21,40,2019-10-24,21
1187431033114955800,1187393667490697200,2,42,85,2019-10-24,21
1187426981140406300,1187393667490697200,1,15,33,2019-10-24,15
1187424759547605e3,1187393667490697200,2,10,43,2019-10-24,5
1187419133887033300,1187393667490697200,2,26,51,2019-10-24,13
1187408023544877e3,1187281492348674e3,0,8,32,2019-10-24,Inf
1187403341954998300,1187281492348674e3,1,8,41,2019-10-24,8
1187403188078403600,1187403188078403600,7,44,125,2019-10-24,6.285714285714286
1187402570307985400,1187393667490697200,1,18,57,2019-10-24,18
1187398053491368e3,1187393667490697200,1,24,56,2019-10-24,24
1187397489659404300,1187393667490697200,1,13,36,2019-10-24,13
1187397171076915200,1187393667490697200,1,12,27,2019-10-24,12
1187396683719741400,1187393667490697200,1,30,68,2019-10-24,30
1187395983795196e3,1187281492348674e3,2,13,19,2019-10-24,6.5
1187395944360370200,1187393667490697200,3,48,123,2019-10-24,16
1187395437642338300,1187393667490697200,13,143,264,2019-10-24,11
1187393667490697200,1187393667490697200,24,292,569,2019-10-24,12.166666666666666
1187385077916979200,1187281492348674e3,1,8,32,2019-10-24,8
1187373931977728e3,1187245996209782800,0,32,62,2019-10-24,Inf
1187368829216792600,1187245996209782800,1,59,100,2019-10-24,59
1187358944529911800,1187245996209782800,1,11,39,2019-10-24,11
1187357530105757700,1187355209002930200,1,5,7,2019-10-24,5
1187355209002930200,1187355209002930200,4,45,105,2019-10-24,11.25
1187352273736913e3,1187245996209782800,1,32,43,2019-10-24,32
1187344963299938300,1187245996209782800,1,20,50,2019-10-24,20
1187342184212783e3,1187245996209782800,1,16,45,2019-10-24,16
1187340113845588e3,1187245996209782800,3,29,82,2019-10-24,9.666666666666666
1187325028733505500,1187245996209782800,1,39,102,2019-10-24,39
1187320055563989e3,1187245996209782800,4,47,113,2019-10-24,11.75
1187312094158434300,1187245996209782800,5,67,147,2019-10-24,13.4
1187309342581768200,1187245996209782800,2,98,158,2019-10-24,49
1187307208591188e3,1187281492348674e3,2,9,23,2019-10-24,4.5
1.1873041175611679e+18,1187245996209782800,2,58,117,2019-10-24,29
1187287931452608500,1187245996209782800,7,200,327,2019-10-24,28.571428571428573
1187281492348674e3,1187281492348674e3,2,37,141,2019-10-24,18.5
1187245996209782800,1187245996209782800,30,1617,2276,2019-10-24,53.9
1.1870125984426721e+18,1185852454526689300,0,13,30,2019-10-23,Inf
1187001704669241300,1186940381801394200,1,13,34,2019-10-23,13
1187000729938124800,1186940381801394200,1,19,39,2019-10-23,19
1187000200520487e3,1186940381801394200,2,29,41,2019-10-23,14.5
1186993362747961300,1186940381801394200,6,82,127,2019-10-23,13.666666666666666
1186983025604731e3,1185852454526689300,3,24,38,2019-10-23,8
1186977893030781e3,1186940381801394200,3,36,57,2019-10-23,12
1186973240436105200,1186940381801394200,4,24,55,2019-10-23,6
1186972586623852500,1186940381801394200,2,49,59,2019-10-23,24.5
1186972184222359600,1186940381801394200,2,22,39,2019-10-23,11
1186966056650367e3,1186940381801394200,7,50,108,2019-10-23,7.142857142857143
1186950592557703200,1183724810091876400,1,33,84,2019-10-23,33
1186940381801394200,1186940381801394200,10,410,501,2019-10-23,41
1186938728704557e3,1183724810091876400,1,34,80,2019-10-23,34
1186931984041496600,1183724810091876400,3,44,64,2019-10-23,14.666666666666666
1186656500766388200,1185852454526689300,1,27,44,2019-10-22,27
1186637223044747300,1186626151999066e3,0,20,35,2019-10-22,Inf
1186629619681767400,1186626151999066e3,4,26,67,2019-10-22,6.5
1186626151999066e3,1186626151999066e3,15,61,165,2019-10-22,4.066666666666666
1186606107151786e3,1185852454526689300,3,28,48,2019-10-22,9.333333333333334
1186582694874046500,1185852454526689300,1,26,43,2019-10-22,26
1186564114593792e3,1183724810091876400,4,47,72,2019-10-22,11.75
1186557703289589800,1183724810091876400,3,15,52,2019-10-22,5
1186385932108390400,1185852454526689300,2,29,60,2019-10-21,14.5
1186278751753166800,1185199715245346800,4,13,40,2019-10-21,3.25
1186254688884265e3,1185852454526689300,4,54,85,2019-10-21,13.5
1186249849227927600,1184122342831743e3,3,97,158,2019-10-21,32.333333333333336
1186224277311410200,1183724810091876400,3,59,77,2019-10-21,19.666666666666668
1186215490995282e3,1183724810091876400,1,34,58,2019-10-21,34
1186211090562244600,1183724810091876400,2,20,44,2019-10-21,10
1186206882534436900,1183724810091876400,4,15,30,2019-10-21,3.75
1186202798452555800,1183724810091876400,1,20,58,2019-10-21,20
1185912535805026300,1185852454526689300,11,110,194,2019-10-20,10
1185852454526689300,1185852454526689300,18,339,479,2019-10-20,18.833333333333332
1185700047360594e3,1185602759544004600,2,40,77,2019-10-19,20
1185667208875331600,1185602759544004600,6,91,144,2019-10-19,15.166666666666666
1.1856595824017121e+18,1185602759544004600,3,24,48,2019-10-19,8
1185641129414451200,1185602759544004600,3,20,59,2019-10-19,6.666666666666667
1185613367379136500,1185602759544004600,1,22,71,2019-10-19,22
1185608445103366100,1185602759544004600,2,33,71,2019-10-19,16.5
1185602759544004600,1185602759544004600,10,114,331,2019-10-19,11.4
1185244044844306400,1185234321424015400,1,14,24,2019-10-18,14
118524353261892e4,1185234321424015400,1,11,28,2019-10-18,11
1185238798537515e3,1185234321424015400,2,5,22,2019-10-18,2.5
1185238669025828900,1185234321424015400,2,5,17,2019-10-18,2.5
1185238305392267300,1185234321424015400,1,9,22,2019-10-18,9
1185238087384948700,1185234321424015400,2,8,16,2019-10-18,4
1185237916550914e3,1185234321424015400,1,5,18,2019-10-18,5
1185237785403416600,1185234321424015400,1,8,16,2019-10-18,8
1185237486336925700,1185234321424015400,1,9,23,2019-10-18,9
1185236959234592800,1185234321424015400,1,7,27,2019-10-18,7
1185236745434095600,1185234321424015400,1,7,23,2019-10-18,7
1185236429380698e3,1185234321424015400,1,9,25,2019-10-18,9
1185236257284251600,1185234321424015400,1,10,20,2019-10-18,10
1185236029273464800,1185234321424015400,1,6,16,2019-10-18,6
1185235824159395800,1185234321424015400,1,8,18,2019-10-18,8
1185235505081979e3,1185234321424015400,1,5,17,2019-10-18,5
1185235342175199200,1185234321424015400,1,11,29,2019-10-18,11
1185235011429175300,1185234321424015400,2,16,47,2019-10-18,8
1185234864141930500,1185234321424015400,1,19,30,2019-10-18,19
1185234669320704e3,1185234321424015400,1,35,50,2019-10-18,35
1185234321424015400,1185234321424015400,10,161,334,2019-10-18,16.1
118522134307738e4,1185199715245346800,1,19,44,2019-10-18,19
1185202470735233e3,1185186723904524300,0,7,18,2019-10-18,Inf
1185199715245346800,1185199715245346800,3,37,86,2019-10-18,12.333333333333334
1185196358573215700,1185162572884000800,0,9,24,2019-10-18,Inf
118519157596348e4,1185162572884000800,2,13,42,2019-10-18,6.5
1185190794464026600,1185186723904524300,3,5,33,2019-10-18,1.6666666666666667
1185186723904524300,1185186723904524300,6,58,187,2019-10-18,9.666666666666666
1185183358567047200,1185162572884000800,2,10,27,2019-10-18,5
1185177938058272800,1185162572884000800,2,3,29,2019-10-18,1.5
1185169852002132e3,1185162572884000800,1,10,37,2019-10-18,10
1185162572884000800,1185162572884000800,4,96,245,2019-10-18,24
1185127111553626e3,1184122342831743e3,2,118,166,2019-10-18,59
1185022766233378800,1184853169546895400,0,25,37,2019-10-17,Inf
1185022013439656e3,1184853169546895400,2,24,58,2019-10-17,12
1184935173776986e3,1184853169546895400,1,32,62,2019-10-17,32
1184934112810983400,1184853169546895400,1,15,39,2019-10-17,15
1184933637906747400,1184853169546895400,10,12,37,2019-10-17,1.2
1184933385610956800,1184853169546895400,2,11,36,2019-10-17,5.5
1184924216124158e3,1.1848585957809439e+18,2,24,37,2019-10-17,12
1184920356970287e3,1.1848585957809439e+18,4,23,55,2019-10-17,5.75
1184917791129903e3,1.1848585957809439e+18,1,22,29,2019-10-17,22
1184914361623679e3,1.1848585957809439e+18,2,13,20,2019-10-17,6.5
1184909208350855200,1.1848585957809439e+18,2,14,29,2019-10-17,7
1184907008497074200,1.1848585957809439e+18,2,22,32,2019-10-17,11
1184897828625305600,1.1848585957809439e+18,1,15,35,2019-10-17,15
1184892985693130800,1.1848585957809439e+18,1,24,44,2019-10-17,24
1184883364945416200,1.1848585957809439e+18,1,20,51,2019-10-17,20
1184873606813274e3,1184853169546895400,4,30,69,2019-10-17,7.5
1184871317717344300,1184853532777664500,1,21,51,2019-10-17,21
1184870552181362700,1184853532777664500,2,32,76,2019-10-17,16
1184866273311805400,1184853532777664500,1,33,74,2019-10-17,33
1184865499781447700,1184853532777664500,1,33,81,2019-10-17,33
1184865125838327800,1.1848585957809439e+18,4,37,62,2019-10-17,9.25
1.1848585957809439e+18,1.1848585957809439e+18,10,232,381,2019-10-17,23.2
1184853532777664500,1184853532777664500,14,94,270,2019-10-17,6.714285714285714
1184853169546895400,1184853169546895400,10,101,239,2019-10-17,10.1
1184841849204281300,1184122342831743e3,9,276,348,2019-10-17,30.666666666666668
1184823574072385500,1184708409020604400,0,12,34,2019-10-17,Inf
1184814622282571800,1184708409020604400,5,46,114,2019-10-17,9.2
1184799888313327600,1184708409020604400,5,33,53,2019-10-17,6.6
1184778856605143e3,1184708409020604400,5,40,72,2019-10-17,8
1184774332070928400,1184708409020604400,4,39,56,2019-10-17,9.75
1184750779783094300,1184708409020604400,3,58,120,2019-10-17,19.333333333333332
1184738120811663400,1184708409020604400,4,61,113,2019-10-17,15.25
1184732868733493200,1184708409020604400,6,73,146,2019-10-17,12.166666666666666
1184708409020604400,1184708409020604400,18,369,716,2019-10-17,20.5
1184580951327805400,1184371519985725400,1,33,44,2019-10-16,33
1184568475068575700,1184371519985725400,4,43,70,2019-10-16,10.75
1184555096794898400,1184371519985725400,1,31,58,2019-10-16,31
1184526194315878400,1184371519985725400,1,32,59,2019-10-16,32
1184524417201856500,1184371519985725400,1,49,73,2019-10-16,49
1184512364177248300,1184371519985725400,3,67,105,2019-10-16,22.333333333333332
1184500650996056e3,1184371519985725400,1,34,75,2019-10-16,34
1184498061021761500,1184371519985725400,3,27,36,2019-10-16,9
1184495174724018200,1184371519985725400,1,22,39,2019-10-16,22
1184493711381663700,1184371519985725400,5,26,52,2019-10-16,5.2
1184491179838247e3,1184485900606042e3,1,10,29,2019-10-16,10
1184490730418557e3,1184485900606042e3,2,30,67,2019-10-16,15
1184490396514173e3,1184485900606042e3,2,9,36,2019-10-16,4.5
1184489833974161400,1184485900606042e3,3,34,65,2019-10-16,11.333333333333334
1184489529148952600,1184485900606042e3,2,9,34,2019-10-16,4.5
1184486892668178400,1184371519985725400,1,32,47,2019-10-16,32
1184485900606042e3,1184485900606042e3,8,72,216,2019-10-16,9
1184475422911815700,1184371519985725400,4,37,63,2019-10-16,9.25
1184468070573727700,1184371519985725400,1,24,54,2019-10-16,24
1184462190843179e3,1184371519985725400,2,41,59,2019-10-16,20.5
118445753852126e4,1184371519985725400,4,59,101,2019-10-16,14.75
1184450484972802e3,1184398088057823200,0,4,15,2019-10-16,Inf
1184446887979552800,1184398088057823200,1,3,17,2019-10-16,3
1184440410862698500,1184398088057823200,2,3,12,2019-10-16,1.5
1184436623024545800,1184371519985725400,1,35,70,2019-10-16,35
1184431988704497700,1184371519985725400,3,55,83,2019-10-16,18.333333333333332
1184427885072994300,1184371519985725400,7,53,93,2019-10-16,7.571428571428571
1184409900308402200,1184371519985725400,1,52,77,2019-10-16,52
1184409825683366e3,1184398088057823200,2,6,12,2019-10-16,3
1184404295913037800,1184398088057823200,1,7,23,2019-10-16,7
1184401064507969500,1184398088057823200,1,7,28,2019-10-16,7
1184398844508999700,1184371519985725400,2,51,80,2019-10-16,25.5
1184398088057823200,1184398088057823200,2,27,67,2019-10-16,13.5
1184391976986263600,1184371519985725400,1,88,175,2019-10-16,88
1184385461793501200,1184371519985725400,2,52,106,2019-10-16,26
1184380482185842700,1184371519985725400,4,74,129,2019-10-16,18.5
1184371519985725400,1184371519985725400,28,793,1291,2019-10-16,28.321428571428573
1184134143598321700,118402108412493e4,2,12,43,2019-10-15,6
1184128311393443800,1184122342831743e3,4,114,173,2019-10-15,28.5
1184122342831743e3,1184122342831743e3,13,625,760,2019-10-15,48.07692307692308
1184113192072597500,118402108412493e4,1,16,67,2019-10-15,16
1184110273755566e3,118402108412493e4,1,9,36,2019-10-15,9
1184106882635448300,118402108412493e4,2,9,20,2019-10-15,4.5
1184104595439734800,118402108412493e4,2,38,55,2019-10-15,19
1184102301960671200,118402108412493e4,3,19,54,2019-10-15,6.333333333333333
1184093942238843e3,118402108412493e4,11,15,31,2019-10-15,1.3636363636363635
1184089668763242500,118402108412493e4,2,13,24,2019-10-15,6.5
118407556717346e4,118402108412493e4,1,18,49,2019-10-15,18
1184072755312021500,118402108412493e4,1,7,34,2019-10-15,7
1184067745224253400,118402108412493e4,2,4,33,2019-10-15,2
1184057004819701800,118402108412493e4,1,12,39,2019-10-15,12
1184047197983268900,118402108412493e4,1,17,46,2019-10-15,17
1184041529633116200,118402108412493e4,1,17,29,2019-10-15,17
1184028006735601700,118402108412493e4,2,11,45,2019-10-15,5.5
118402108412493e4,118402108412493e4,5,99,321,2019-10-15,19.8
1183776615328866300,1183724810091876400,6,39,106,2019-10-14,6.5
1183768366433079300,1183724810091876400,4,91,125,2019-10-14,22.75
1183749264972963800,1183724810091876400,2,77,133,2019-10-14,38.5
11837444144826e5,1183724810091876400,1,67,134,2019-10-14,67
1183741610598776800,1183730040539926500,0,13,50,2019-10-14,Inf
1183730040539926500,1183730040539926500,3,26,107,2019-10-14,8.666666666666666
1183724810091876400,1183724810091876400,27,628,1011,2019-10-14,23.25925925925926
1183721714544455700,1182092180552376300,0,7,44,2019-10-14,Inf
1183717731490816e3,1182092180552376300,4,12,79,2019-10-14,3
1183710569490198500,1182092180552376300,2,18,95,2019-10-14,9
1183687931040546800,1182092180552376300,3,89,209,2019-10-14,29.666666666666668
1183679444059381800,1182092180552376300,1,22,105,2019-10-14,22
1.1834626827096801e+18,1182998760932163600,0,25,51,2019-10-13,Inf
1183411884218818600,1183317022224081e3,2,7,31,2019-10-13,3.5
1183404487072997400,1183317022224081e3,1,13,37,2019-10-13,13
1183402708813975600,1182998760932163600,2,37,84,2019-10-13,18.5
1183393666485932e3,1183317022224081e3,1,16,39,2019-10-13,16
1183378813004210200,1182998760932163600,3,35,73,2019-10-13,11.666666666666666
1183377164630155300,1183317022224081e3,4,24,68,2019-10-13,6
1183373467103776800,1183317022224081e3,1,19,60,2019-10-13,19
1183358445988319200,1183317022224081e3,1,26,66,2019-10-13,26
1183353037626249200,1182998760932163600,1,106,134,2019-10-13,106
1183350535207968800,1183317022224081e3,2,29,71,2019-10-13,14.5
1183342153990398e3,1182998760932163600,8,106,126,2019-10-13,13.25
1183339757994233900,1183317022224081e3,1,45,76,2019-10-13,45
1183317022224081e3,1183317022224081e3,8,200,346,2019-10-13,25
1183130401847545900,1182998760932163600,7,236,271,2019-10-12,33.714285714285715
1183105928482214e3,1182998760932163600,4,138,188,2019-10-12,34.5
1183038288480870400,1182998760932163600,8,165,235,2019-10-12,20.625
1182998760932163600,1182998760932163600,53,853,986,2019-10-12,16.09433962264151
1182951965195677700,1181868323216265200,2,59,126,2019-10-12,29.5
1182942025743818800,1181868323216265200,3,35,105,2019-10-12,11.666666666666666
1182897037987238e3,1181868323216265200,2,37,77,2019-10-12,18.5
1182889098534703e3,1181868323216265200,3,69,148,2019-10-12,23
1182878859731046400,1181868323216265200,5,110,172,2019-10-12,22
1182796939668185e3,1181868323216265200,1,33,81,2019-10-11,33
1182782564827881500,1181868323216265200,3,35,82,2019-10-11,11.666666666666666
1182773537377001500,1181868323216265200,3,53,102,2019-10-11,17.666666666666668
1182767650323206100,1181868323216265200,2,32,85,2019-10-11,16
1182754560479322e3,1181868323216265200,2,31,71,2019-10-11,15.5
1182750581192089600,1181868323216265200,2,41,73,2019-10-11,20.5
1182729940644614100,1181868323216265200,2,23,75,2019-10-11,11.5
1182707254958661600,1182579681230545e3,1,57,118,2019-10-11,57
118269124936883e4,1182579681230545e3,8,173,290,2019-10-11,21.625
1182689759078031400,1171338987887153200,1,20,26,2019-10-11,20
1182651527133094e3,1182579681230545e3,7,141,186,2019-10-11,20.142857142857142
1182646986060771300,1182579681230545e3,7,218,325,2019-10-11,31.142857142857142
1182640142328225800,1171338987887153200,4,27,51,2019-10-11,6.75
1182602276013330400,1171338987887153200,2,27,44,2019-10-11,13.5
1182601844067094500,1182579681230545e3,3,95,171,2019-10-11,31.666666666666668
1182592957771329500,1182579681230545e3,3,77,172,2019-10-11,25.666666666666668
1182582778388537300,1182092180552376300,1,22,87,2019-10-11,22
1182579681230545e3,1182579681230545e3,34,1076,1983,2019-10-11,31.647058823529413
1182411441313321e3,1171338987887153200,5,48,80,2019-10-10,9.6
1182394410664976400,1171338987887153200,4,54,81,2019-10-10,13.5
1182385745857777700,1182349538713059300,1,12,19,2019-10-10,12
1182385652920438800,1182349538713059300,1,17,30,2019-10-10,17
1182374350927863800,1182349538713059300,0,9,37,2019-10-10,Inf
1182371248619298800,1182349538713059300,1,11,31,2019-10-10,11
1182358455014834200,1182349538713059300,2,8,34,2019-10-10,4
1182356015498584e3,1182065584722317300,1,41,80,2019-10-10,41
1182354802870763500,1182349538713059300,2,11,23,2019-10-10,5.5
1182350681514168300,1171338987887153200,1,44,72,2019-10-10,44
1182349538713059300,1182349538713059300,2,56,131,2019-10-10,28
1.1823478882418401e+18,1182065584722317300,9,141,237,2019-10-10,15.666666666666666
1.1823451575360799e+18,1182335095883079700,2,21,34,2019-10-10,10.5
