id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1648744580068540441	1648744580068540441	2023-04-19 13:45:14 EDT	2023-04-19	13:45:14	-0400	2528727363	thierry_warin	Thierry Warin		Science des #données au féminin en #Afrique: le cours 1 sur les fondamentaux de R est terminé!  👨‍🎓  Prochain cours pour la cohorte: Statistiques avec R!  🖥  On apprend la science des données et la programmation en français . Un… https://t.co/yAjgyuGUxA  https://t.co/vFfgA40vbH	fr	[]	['https://lnkd.in/eiqd-RMg', 'https://sdafrique.org/']	[]	0	0	0	['données', 'afrique']	[]	https://twitter.com/thierry_warin/status/1648744580068540441	False		0								[]				
1637658085668839430	1637658085668839430	2023-03-19 23:31:28 EDT	2023-03-19	23:31:28	-0400	2528727363	thierry_warin	Thierry Warin		Plusieurs invités ont fait des entrevues en direct sur la Chaîne Twitch durant toute la compétition Futures World Championship qui s’est déroulée à HEC Montréal le 17 mars 2023.   De nombreux sujets ont été abordés: #innovation  #éducation #simulations #j… https://t.co/E33APgG3H0	fr	[]	['https://lnkd.in/eARWuauj']	[]	0	0	2	['innovation', 'éducation', 'simulations', 'j']	[]	https://twitter.com/thierry_warin/status/1637658085668839430	False		0								[]				
1637630918587305984	1637630918587305984	2023-03-19 21:43:31 EDT	2023-03-19	21:43:31	-0400	2528727363	thierry_warin	Thierry Warin		Un immense merci à toute mon équipe pour l’organisation de la 1ère compétition e-sport Futures World Championship à HEC Montréal powered by quantum simulations !   Je suis très fier de vous et humble de la confiance que vous m’avez accordée en me suivant… https://t.co/B7GQoo6gGR	fr	[]	['https://lnkd.in/eycrppiH']	[]	0	0	2	[]	[]	https://twitter.com/thierry_warin/status/1637630918587305984	False		0								[]				
1637626944475856896	1637626944475856896	2023-03-19 21:27:43 EDT	2023-03-19	21:27:43	-0400	2528727363	thierry_warin	Thierry Warin		Bravo à toutes les équipes qui ont participé sur place à HEC Montréal à la 1ère compétition Futures World Championship !!   Une ambiance exceptionnelle, des équipes motivées , généreuses! Une très belle compétition e-sport !!  En un seul mot : MERCI!!  https://t.co/Kp2tdjGYOR	fr	[]	['https://lnkd.in/esuDf9v3']	[]	0	0	1	[]	[]	https://twitter.com/thierry_warin/status/1637626944475856896	False		0								[]				
1637583989421613057	1637583989421613057	2023-03-19 18:37:02 EDT	2023-03-19	18:37:02	-0400	2528727363	thierry_warin	Thierry Warin		Congratulations to the winning teams of the 1st e-sport Futures World Championship at HEC Montréal (17 March 2023) powered by quantum simulations   38 #Teams   11 #Countries : SOUTH AFRICA | BENIN | BRAZIL |CANADA |COLOMBIA | UNITED STATES | FRANCE | HAIT… https://t.co/BEBE9NDr3g	en	[]	['https://lnkd.in/e4ap56kf']	[]	0	0	1	['teams', 'countries']	[]	https://twitter.com/thierry_warin/status/1637583989421613057	False		0								[]				
1637544805591924737	1637544805591924737	2023-03-19 16:01:20 EDT	2023-03-19	16:01:20	-0400	2528727363	thierry_warin	Thierry Warin		The 1st Futures World Championship e-sport competition was a success! Congratulations to all the participants from all over the world! Congratulations to the 3 winning teams! A big thank you to the partners and speakers!   🌑38 participating teams !!  🌑1… https://t.co/GyF2YQ2AS6	en	[]	['https://lnkd.in/euAD6Gkc']	[]	0	0	2	[]	[]	https://twitter.com/thierry_warin/status/1637544805591924737	False		0								[]				
1637539728353382401	1637539728353382401	2023-03-19 15:41:09 EDT	2023-03-19	15:41:09	-0400	2528727363	thierry_warin	Thierry Warin		La 1ère Compétition de e-sport Futures World Championship (FWC) a été un succès !! Bravo aux participants de partout dans le monde ! Bravo aux 3 équipes gagnantes! Un grand merci aux partenaires et aux conférenciers !   🌑 38 équipes participantes   🌑 11… https://t.co/f5XP3MDNZF	fr	[]	['https://lnkd.in/eYvrbU7c']	[]	0	1	1	[]	[]	https://twitter.com/thierry_warin/status/1637539728353382401	False		0								[]				
1634662686058315776	1634662686058315776	2023-03-11 16:08:49 EST	2023-03-11	16:08:49	-0400	2528727363	thierry_warin	Thierry Warin		Science des #données au féminin en #Afrique c’est parti!!!   On apprend la science des données et la programmation en français. Un programme expérientielle qui s’étend jusqu’au 16 octobre.   Une superbe cohorte, des étudiantes ultra-motivées, une équipe d… https://t.co/ceUgpMwwno	fr	[]	['https://lnkd.in/eKpVY-By']	[]	0	0	2	['données', 'afrique']	[]	https://twitter.com/thierry_warin/status/1634662686058315776	False		0								[]				
1633263923708432384	1633263923708432384	2023-03-07 19:30:38 EST	2023-03-07	19:30:38	-0400	2528727363	thierry_warin	Thierry Warin		La compétition approche!! 17 mars de 9h à 15h à HEC Montréal. Il est encore temps de vous inscrire 👉 https://t.co/I70fFxazdu  https://t.co/sJP87PcpdI	fr	[]	['https://lnkd.in/gre6daCw', 'https://lnkd.in/gpsVe-Uj']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1633263923708432384	False		0								[]				
1632112124121198592	1632112124121198592	2023-03-04 15:13:48 EST	2023-03-04	15:13:48	-0400	2528727363	thierry_warin	Thierry Warin		Great opportunity!  https://t.co/lqMkzTy6Me	en	[]	['https://lnkd.in/g-CSQhP8']	[]	0	0	1	[]	[]	https://twitter.com/thierry_warin/status/1632112124121198592	False		0								[]				
1631796984494583811	1631796984494583811	2023-03-03 18:21:33 EST	2023-03-03	18:21:33	-0400	2528727363	thierry_warin	Thierry Warin		Using social media and data science to analyze critical social issues. Thanks Aleksandar Stojkov  https://t.co/51l4Zut8sV	en	[]	['https://lnkd.in/gYpuwsyx']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1631796984494583811	False		0								[]				
1631488230670446594	1631488230670446594	2023-03-02 21:54:40 EST	2023-03-02	21:54:40	-0400	2528727363	thierry_warin	Thierry Warin		Thank you R Consortium Posit PBC Joseph Rickert Agueda Chavez Gama JJ Allaire @hadleywickham  https://t.co/OF43XZMkWu	en	[{'screen_name': 'hadleywickham', 'name': 'hadley wickham', 'id': '69133574'}]	['https://lnkd.in/e6ynj-PZ']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1631488230670446594	False		0								[]				
1629556815133327360	1629556815133327360	2023-02-25 13:59:55 EST	2023-02-25	13:59:55	-0400	2528727363	thierry_warin	Thierry Warin		HEC Montréal Futures World Championship March 17th 2023 from 9:00 AM to 3:00 PM (ET)  🎮First e-sport Global Competition based on a Serious Game  🌎 Braving The World Challenges, manage a virtual global company and immerse yourself back into the real worl… https://t.co/8NgZZIMz4x	en	[]	['https://lnkd.in/e_Dq6SvB']	[]	0	0	1	[]	[]	https://twitter.com/thierry_warin/status/1629556815133327360	False		0								[]				
1629171826625486849	1629171826625486849	2023-02-24 12:30:06 EST	2023-02-24	12:30:06	-0400	2528727363	thierry_warin	Thierry Warin		Register ASAP as the number of seats is limited! Thanks! It will be live on #twitch ! Up to CAN$600 gift card prizes per team and a certificate!  https://t.co/whiRJ9w3Ns	en	[]	['https://lnkd.in/ee4YNftm']	[]	0	0	0	['twitch']	[]	https://twitter.com/thierry_warin/status/1629171826625486849	False		0								[]				
1628925497844310016	1628925497844310016	2023-02-23 20:11:17 EST	2023-02-23	20:11:17	-0400	2528727363	thierry_warin	Thierry Warin		Please join us!  https://t.co/3OP0WYbgmA	en	[]	['https://lnkd.in/eExsKmjN']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1628925497844310016	False		0								[]				
1624784835133726723	1624784835133726723	2023-02-12 09:57:46 EST	2023-02-12	09:57:46	-0400	2528727363	thierry_warin	Thierry Warin		Science des données au féminin en Afrique  ⚠️La date limite d’inscription approche!! Merci de faire circuler dans vos réseaux en Afrique   Cette nouvelle activité est lancée par la chercheure Bancole Bernice, PhD et moi-même.   🔹Objectif: former une coho… https://t.co/gAblhMNuBg	fr	[]	['https://lnkd.in/exrMxzR2']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1624784835133726723	False		0								[]				
1624201295191060482	1624201295191060482	2023-02-10 19:18:59 EST	2023-02-10	19:18:59	-0400	2528727363	thierry_warin	Thierry Warin		Very happy to have presented at the Canadian Rheumatology Association Annual Conference first results on our research project leveraging machine learning applied to the unique Rhumadata database compiled by Dr Denis Choquette and Team for the past 25 year… https://t.co/RfKC3hW0Mq	en	[]	['https://lnkd.in/ep5S4xkH']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1624201295191060482	False		0								[]				
1623348497402544128	1623348497402544128	2023-02-08 10:50:16 EST	2023-02-08	10:50:16	-0400	2528727363	thierry_warin	Thierry Warin		"[Programme de Science des données] ""Science des données au féminin en Afrique"" est une nouvelle activité lancée par la chercheure Bancole Bernice, PhD et moi-même.  Objectif: former une cohorte d'une centaine d'étudiantes francopho… https://t.co/LqdNdxL0Mk  https://t.co/vFfgA40vbH"	fr	[]	['https://lnkd.in/ebHXY5_G', 'https://sdafrique.org/']	[]	0	0	1	[]	[]	https://twitter.com/thierry_warin/status/1623348497402544128	False		0								[]				
1623333000338448385	1623333000338448385	2023-02-08 09:48:42 EST	2023-02-08	09:48:42	-0400	2528727363	thierry_warin	Thierry Warin		Le Club de Science des données à HEC Montréal, une idée un peu folle que j'ai lancée il y a environ 7 ans, avec le soutien de pionnières et pionniers  Marine Leroi Charlotte Vorreuther Paul Daigle, etc.  Cette année encore, l'équip… https://t.co/n9Vg6Xeq3w  https://t.co/uNgnVhRklD	fr	[]	['https://lnkd.in/e_cxFnig', 'https://lnkd.in/eJptfNYW']	[]	0	0	1	[]	[]	https://twitter.com/thierry_warin/status/1623333000338448385	False		0								[]				
1619760702859759617	1619760702859759617	2023-01-29 13:13:39 EST	2023-01-29	13:13:39	-0400	2528727363	thierry_warin	Thierry Warin		Bienvenue aux Portes ouvertes HEC Montréal , très heureux de représenter la MSc en Affaires internationales (#2 en Amérique fu Nord)!!! Merci à toute l’équipe de la MSc!!!!   Jehanne Almerigogna @mariannedemoura et toute l’équipe administrative!!!  https://t.co/pddoSZ9vfn	fr	[]	['https://lnkd.in/eRNv8_gc']	[]	0	0	0	[]	[]	https://twitter.com/thierry_warin/status/1619760702859759617	False		0								[]				
